id;name;type;street;zip;town;country;phone;mobile;email;website;public;trust_level;categories
64b653b7f5fc38000e51c74d;SIGMA Laborzentrifugen GmbH;company;An der Unteren Söse 50;37520;Osterode am Harz;DE;+49 5522 5007 0;;info@sigma-zentrifugen.de;www.sigma-zentrifugen.de;Ja;community;manufacturer
5d3ae807a159c577ac4b825b;Siemens Healthcare GmbH;company;Henkestraße 127;91052;Erlangen;DE;+49 800 188 188 5;;contact@siemens-healthineers.com;https://www.siemens-healthineers.com;Ja;community;manufacturer
65b905c66d3c490011066980;Löwenstein Medical SE & Co. KG;company;Arzbacherstr. 80;56130;Bad Ems;DE;02603 9600-4465;;klinik@loewensteinmedical.com;https://loewensteinmedical.de;Ja;manufacturer;manufacturer
64b653bbf5fc38000e51c7e4;Siare Engineering International Group S.p.A.;company;Via Giulio Pastore 18;40053;Crespellano-Valsamoggia (BO);IT;+39 051 969802;;mail@siare.it;www.siare.it;Ja;community;manufacturer
64b6537ef5fc38000e51beb3;ADL GmbH;company;Im Flürchen 1;99334;Amt Wachsenburg;DE;+ 49 36202 7519 0;;info@adl-gmbh.de;www.adl-gmbh.de;Ja;community;manufacturer
64b653c2f5fc38000e51c8d3;TuR Elektromedizin GmbH;company;;;;DE;;;;;Ja;community;manufacturer
5d3ae80aa159c577ac4b8273;B. Braun Melsungen AG;company;Carl-Braun-Straße 1;34212;Melsungen;DE;+49 56 61-71-0;;info@bbraun.com;www.bbraun.de;Ja;community;manufacturer
5d3ae8e8a159c577fd9b78ca;Spacelabs Healthcare GmbH;company;Südwestpark 40;90449;Nürnberg;DE;+49 911 234210;;germany@spacelabs.com;https://spacelabshealthcare.com/de/;Ja;community;manufacturer
68f3dd2f5c2785263bf32e64;SPS-Europe B.V.;company;Midden Engweg 41;3882;TS Putten;NL;+31 341 360 590;;sales@sps-international.com;www.sps-international.com;Ja;community;manufacturer
64b65393f5fc38000e51c21c;Fukuda Denshi Co., Ltd.;company;2-35-8 Hongo;113-8420;Bunkyo-ku, Tokyo;JP;81 3 5684 1455;;;https://fukuda.com;Ja;community;manufacturer
64b65380f5fc38000e51bf10;Ahrens Elektroanlagen GmbH;company;Telgenkamp 12;48249;Dülmen;DE;02594 81816;;info@elektroahrens.de;http://www.elektroahrens.de/;Ja;community;manufacturer
5d3ae84fa159c577fd9b72f9;Baxter Deutschland GmbH;company;Edisonstraße 4;85716;Unterschleissheim;DE;+49 89 317 010;;info_de@baxter.com;https://www.baxter.de/de;Ja;community;manufacturer
5d3ae8d0a159c577fd9b77e4;Nova Biomedical GmbH;company;Hessenring 13 A, Gebäude G;64546;Mörfelden-Walldorf;DE;+49-6105 4505-0;;de-info@novabio.com;https://www.novabiomedical.com/de/;Ja;community;
64b6539cf5fc38000e51c375;ITD GmbH;company;Jahnstrasse 1;84347;Pfarrkirchen;DE;+49 89 6144250;;sales@itd-cart.com;http://www.itd-cart.com/;Ja;community;manufacturer
64b653a1f5fc38000e51c43c;LG Electronics Deutschland GmbH;company;Alfred-Herrhausen-Allee 3-5;65760;Kreisfreie Stadt Frankfurt am Main;DE;+49 6196 7883000;;;http://www.lg.com/de;Ja;community;manufacturer
64b65394f5fc38000e51c247;Friedrich Bosch GmbH & Co. KG;company;Hohenlaienstraße 30;72406;Zollernalbkreis;DE;+49 7476 3554;;;https://www.fbosch.de/;Ja;community;manufacturer
64b653bdf5fc38000e51c823;Stein Therapiegeräte GmbH;company;Kesselgasse 8;97990;Weikersheim;DE;+49 79 34 37 61;;info@stein-therapiegeraete.de;www.stein-therapiegeraete.de;Ja;community;manufacturer
68ed0b0c7470e579b471aae6;Biomedical Srl;company;;;;FR;;;;;Ja;community;manufacturer
64b653bff5fc38000e51c872;TOSHIBA Medical Systems GmbH;company;Hellersbergstr. 4;41460;Neuss;DE;+49 2131 1809 0;;info@toshiba-medical.de;www.toshiba-medical.de;Ja;community;manufacturer
64b6cee416691d0024550b9f;Gaymar Industries, Inc.;company;Centre Drive 10;14127;Orchard Park, NY;US;+1 800-327-0770;;;;Ja;community;manufacturer
5d3ae845a159c577fd9b7295;Carl Zeiss Surgical GmbH;company;Rudolf-Eber-Straße 11;73447;Ostalbkreis;DE;+49 7364 200;;;https://www.zeiss.de/meditec/home.html;Ja;community;manufacturer
64b653a8f5fc38000e51c50b;Mammendorfer Institut - MIPM GmbH;company;Oskar-von-Miller-Straße 6-7;82291;Fürstenfeldbruck;DE;+49 8145 92090;;;https://mipm.com/;Ja;community;manufacturer
5d3ae809a159c577ac4b826e;KARL STORZ GmbH & Co. KG;company;Dr.-Karl-Storz-Straße 34;78532;Tuttlingen;DE;+49 7461 7080;;info@karlstorz.com;https://www.karlstorz.com/;Ja;community;manufacturer
5d3ae808a159c577ac4b825d;GE Healthcare Technologies GmbH;company;Bleichstraße 64-66;60313;Kreisfreie Stadt Frankfurt am Main;DE;+49 761 45430;;;;Ja;community;manufacturer
64b6cd9516691d002455099a;Datex-Ohmeda GmbH;company;Munzinger Straße 3-5;79111;Kreisfreie Stadt Freiburg im Breisgau;DE;;;;;Ja;community;manufacturer
64b653baf5fc38000e51c7ab;Schupp GmbH & Co. KG;company;Glattalstr. 78;72280;Dornstetten-Aach;DE;+40 7443 / 243 0;;info@schupp-gmbh.de;https://www.schupp.shop;Ja;community;manufacturer
67a478038cdddcff0fbc1c23;KARL STORZ SE & Co. KG;company;Dr.-Karl-Storz-Straße 34;78532;Tuttlingen;DE;+49 7461 708 0;;info@karlstorz.com;www.karlstorz.com;Ja;community;manufacturer
64b6cdb116691d00245509c3;delmar Reynolds GmbH;company;Schwabacher Straße 34;90537;Feucht;DE;+49 9128 9160;;;;Ja;community;manufacturer
5d3ae80ba159c577ac4b827a;ERBE Elektromedizin GmbH;company;Waldhoernlestr. 17;72072;Tübingen;DE;+49 7071 / 755-0;;info@erbe-med.com;https://de.erbe-med.com/;Ja;community;manufacturer
66ce23e5d38ef6b4f45eba5f;Sprintex Trainingsgeräte GmbH;company;Hebelstraße 2a, Halle 3;79692;Kleines Wiesental;DE;+49 7622 6733722;;info@sprintex-treadmills.com;https://sprintex-treadmills.com;Ja;community;manufacturer
64b6cf9716691d0024550c92;KAZ Europe Sàrl;company;Place Chauderon 18;CH-1030;Bussigny, Vaud;CH;;;Quality_EMEA@helenoftroy.com;;Ja;community;manufacturer
64b6cff316691d0024550d39;Welch Allyn, Inc.;company;State Street 4341;13153;Skaneateles Falls, NY;US;+1 800-535-6663;;;;Ja;community;manufacturer
64b65386f5fc38000e51c008;Braun GmbH;company;Frankfurter Straße 145;61476;Kronberg;DE;+49 6173 300;;;https://www.braun.de/de-de;Ja;community;manufacturer
64b6ce3016691d0024550a96;Alsius Corporation;company;;;;US;;;;;Ja;community;manufacturer
64b653c1f5fc38000e51c8b6;Thomas Hilfen für Körperbehinderte GmbH & Co. Medico KG;company;Walkmühlenstraße 1;27432;Bremervörde;DE;+49 4761 8860;;info@thomashilfen.de;http://www.thomashilfen.de/;Ja;community;manufacturer
64b653bef5fc38000e51c83c;Störk Hausgeräte GmbH;company;Karl-Carstens-Straße 19;26419;Friesland;DE;;;;;Ja;community;manufacturer
64b653a4f5fc38000e51c48a;L I N E T spol. s.r.o.;company;Želevčice 5;274 01;Slaný;CZ;+420 312 576 400;;obchodcr@linet.cz;https://www.linet.com/en;Ja;community;manufacturer
5d3ae859a159c577fd9b735d;VBM Medizintechnik GmbH;company;Einsteinstraße 1;72172;Sulz a.N.;DE;+49 7454 95960;;info@vbm-medical.de;https://www.vbm-medical.de/;Ja;community;manufacturer
64b6537df5fc38000e51be9c;Andreas Fahl Medizintechnik-Vertrieb GmbH;company;August-Horch-Straße 4A;51149;Köln;DE;+49 2203 29800;;vertrieb@fahl.de;https://www.fahl.com/;Ja;community;manufacturer
64b6cdcc16691d00245509f1;Cardinal Health - Alaris Products;company;Morkels Close 918;1685;Morkels Cl Halfway House Midrand;ZA;+27 11 315 7437;;;;Ja;community;manufacturer
64b6cdbd16691d00245509d8;Respironics Inc.;company;Murry Ridge Lane 1001;15668;Murry Ridge Ln Murrysville PA USA;US;;;;;Ja;community;manufacturer
64b653b0f5fc38000e51c62b;Olympus Europa SE & Co. KG;company;Wendenstraße 20;20097;Hamburg;DE;+49 40 237730;;info@olympus-europa.com;http://www.olympus-europa.com/;Ja;community;manufacturer
64b653c3f5fc38000e51c8ed;UniEquip Laborgerätebau und Vertriebs GmbH;company;Ammerseestr. 61a;82061;Neuried / München;DE;+49 157 874 80 888;;info@uniequip.com;www.uniequip.com;Ja;community;manufacturer
64b653b0f5fc38000e51c62c;Olympus Medical Systems Corp.;company;2951 Ishikawa-cho;192-8507;Hachioji-shi, Tokyo;JP;+81 42 642 2111;;;www.olympus-global.com;Ja;community;manufacturer
64b653b8f5fc38000e51c773;SYNTHES GmbH;company;Eimattstrasse 3;4436;Oberdorf;CH;+41 61 965 61 11;;EUDAMED_Enquiries@its.jnj.com;http://emea.depuysynthes.com/;Ja;community;manufacturer
64b653b7f5fc38000e51c75d;SONY Corporation;company;1-7-1 Konan, Minato-ku;108-0075;Tokyo;JP;+81 3 6748 2111;;;http://www.sony.com/;Ja;community;manufacturer
5d3ae807a159c577ac4b825c;Aloka Deutschland GmbH;company;Halskestraße 23;47877;Kreis Viersen;DE;+49 2154 954560;;;;Ja;community;manufacturer
68ea2a35aa7e4768740f35cb;Abbott Vascular International BVBA;company;Park Lane Culliganlaan 2B;1831;´Diegem;BE;+32 2 714 14 11;;;www.abbott.com;Ja;community;manufacturer
64b65385f5fc38000e51bfd3;Biochrom Ltd.;company;Unit 7, Enterprise Zone 3970 Cambridge Research Park, Beach Drive;CB25 9PE;Cambridge;GB;+44 1223 228500;;enquiries@biochrom.co.uk;http://www.biochrom.co.uk;Ja;community;manufacturer
64b6cda816691d00245509b3;Marquette Hellige GmbH;company;;;;DE;;;;;Ja;community;manufacturer
64b6539af5fc38000e51c323;Andreas Hettich GmbH;company;Föhrenstraße 12;78532;Tuttlingen;DE;+49 7461 7050;;info@hettichlab.com;https://www.hettichlab.com/;Ja;community;manufacturer
64b6ce0416691d0024550a4e;Will;company;Talbahnstraße 1;57562;Altenkirchen;DE;;;;;Ja;community;manufacturer
64b65390f5fc38000e51c189;ELCAT GmbH;company;Bgm.-Finsterwalder-Ring 27;82515;Wolfratshausen;DE;+ 49 08171 4214-0;;kontakt@elcat.de;https://www.elcat.de/;Ja;community;manufacturer
64b65387f5fc38000e51c027;Becton Dickinson GmbH;company;Tullastr. 8-12;69126;Heidelberg;DE;+49 6221 305 0;;bd.de@bd.com;https://www.bd.com/de-de;Ja;community;manufacturer
64b65391f5fc38000e51c1b4;EWALD Innovationstechnik AG;company;Am Eichenhain 2;31552;Rodenberg;DE;0 57 23 – 7496-0;;info@ewald-medilab.de;https://www.ewald-medilab.de/;Ja;community;manufacturer
67c519721e2bbc7b9c5c7a8e;Sharp Corporation;company;1 Takumi-cho, Sakai-ku,;590-8522;Sakai City, Osaka;JP;+81 72 282 1221;;;https://ph.sharp/;Ja;community;manufacturer
6762cab5b89414866a65448b;Acteon Group;company;;;;DE;;;;;Ja;community;manufacturer
679895933b3e52059494d1b9;Philips Medizin Systeme Böblingen GmbH;company;Hewlett-Packard-Straße 2;71034;Böblingen;DE;+49 7031 463-0;;medizin.infoline@philips.com;http://www.philips.de/healthcare;Ja;community;manufacturer
64b653aef5fc38000e51c5f2;Nihon Kohden Corporation;company;;161-0031;1-chōme-31-4 Nishiochiai Shinjuku City Tokyo;JP;+81 3-5996-8000;;;http://www.nihonkohden.co.jp/;Ja;community;manufacturer
5d3ae85ca159c577fd9b7375;GE Healthcare Ultraschall Deutschland GmbH;company;Beethovenstraße 239;42655;Kreisfreie Stadt Solingen;DE;+49 211 73744400;;;http://www.gehealthcare.com/;Ja;community;manufacturer
64b6ce4916691d0024550ac4;GE Medical Systems Israel Ltd.;company;;;;IL;;;;;Ja;community;manufacturer
64b653c5f5fc38000e51c92b;Vision Engineering Ltd;company;Anton-Pendele-Straße 3;82275;Emmering;DE;+49 8141 40167-0;;info@visioneng.de;https://www.visioneng.de/;Ja;community;manufacturer
64b65398f5fc38000e51c2d3;HNE Healthcare GmbH;company;Peter-Sander-Straße 10;55252;Kreisfreie Stadt Wiesbaden;DE;+49 6134 1860;;;https://www.arjo.com/de-de/;Ja;community;manufacturer
64b653bbf5fc38000e51c7dd;Shenzhen Mindray Bio-Medical Electronics Co., Ltd.;company;Mindray Building, Keji 12th Road South, High-tech industrial park;518057;Nanshan, Shenzhen;CN;+86 755 81888998;;service@mindray.com;www.mindray.com;Ja;community;manufacturer
5d3ae807a159c577ac4b8257;Heraeus Med GmbH;company;Philipp-Reis-Str. 8-13;61273;Wehrheim;DE;+49 (0) 6181 35-3399;;contact.medical@heraeus.com;http://www.heraeus.com/;Ja;community;manufacturer
6697baac657e813ae6292a03;Heraeus Medical GmbH;company;Philipp-Reis-Str. 8-13;61273;Wehrheim;DE;+496181352958;;prrc-hme@heraeus.com;;Ja;community;manufacturer
68f8db30ef04ab932759505f;adeor medical AG;company;;;;DE;;;;;Ja;community;manufacturer
5d3ae844a159c577fd9b728d;GE Healthcare GmbH;company;Bleichstraße 64-66;80807;Munchen;DE;+49 211 73744400;;eudamed@gehealthcare.com;http://www.gehealthcare.com/;Ja;community;manufacturer
64b6569af5fc38000e51d72d;AirSep Corporation;company;260 Creekside Dr.;14228-2075;Buffalo, NY;US;+1 716 691 0202;;info@airsep.com;https://www.caireinc.com/commercial/;Ja;community;manufacturer
64b653c8f5fc38000e51c98a;Wissner-Bosserhoff GmbH;company;Hauptstraße 4-6;58739;Wickede (Ruhr);DE;+49(0)2377/784-0;;info@wi-bo.de;https://www.wi-bo.com/de;Ja;community;manufacturer
64b653c5f5fc38000e51c933;Vitalograph GmbH;company;;;;DE;;;;;Ja;community;manufacturer
5d3ae85ca159c577fd9b7375;GE Healthcare Ultraschall Deutschland GmbH;company;Beethovenstraße 239;42655;Kreisfreie Stadt Solingen;DE;+49 211 73744400;;;http://www.gehealthcare.com/;Ja;community;manufacturer
64b6cffb16691d0024550d46;GE Ultrasound Korea, Ltd.;company;;13204;9 Sunhwan-ro 214beon-gil Jungwon-gu Seongnam-si Gyeonggi-do;KR;+82 31-740-6112;;;http://www.aicom.univer.se/;Ja;community;manufacturer
64b653ccf5fc38000e51ca01;neoLab Migge Laborbedarf-Vertriebs GmbH;company;Rischerstraße 7-9;69123;Heidelberg;DE;+49 6221 844255;;info@neolab.de;www.neolab.de;Ja;community;manufacturer
64b6cebb16691d0024550b72;GE Healthcare - Global Headquarters;company;Nightingales Lane;HP8 4SP;Pollards Wood Nightingales Ln Chalfont Saint Giles UK;GB;;;;;Ja;community;manufacturer
64b653b2f5fc38000e51c68b;Philips International B.V.;company;High Tech Campus 52;5656 AG;Eindhoven;NL;+31 20 597 7777;;;https://www.philips.com;Ja;community;manufacturer
64b653bff5fc38000e51c85c;TANITA Corporation;company;;;;;;;;;Ja;community;manufacturer
65bcb43b4b60dd0e34d897a3;WEINMANN Emergency Medical Technology GmbH + Co. KG;company;Frohbösestraße 12;22525;Hamburg;DE;+49 40 88 18 96 - 0;;info@weinmann-emt.de;www.weinmann-emergency.de;Ja;community;manufacturer
67920008c017c7ba4e84ea14;ATMOS MedizinTechnik GmbH & Co. KG;company;Ludwig-Kegel-Str. 16;79853;Lenzkirch;DE;+49 7653 689 - 0;;atmos@atmosmed.de;www.atmosmed.de;Ja;community;manufacturer
64b6ce6a16691d0024550af5;Thermo Fisher Scientific Inc.;company;3rd Avenue 168;02451;Waltham, MA;US;+1 781-622-1045;;;https://www.thermofisher.com/;Ja;community;manufacturer
5d3ae8b0a159c577fd9b76af;Covidien Deutschland GmbH;company;Gewerbepark 1;93333;Kelheim;DE;+49 9445 9590;;;https://www.medtronic.com/de-de/ueber/standorte/produktionsstandort-covidien.html;Ja;community;manufacturer
64b6cdbd16691d00245509d9;Mallinckrodt Medical GmbH;company;Josef-Dietzgen-Straße 1-3;53773;Rhein-Sieg-Kreis;DE;;;;;Ja;community;manufacturer
64b653adf5fc38000e51c5b7;NDS Surgical Imaging, LLC.;company;Hellyer Avenue 5750;95138;San Jose, CA;US;+ 1 408 776 0085;;info@ndssi.com;www.ndssi.com;Ja;community;manufacturer
64b653a1f5fc38000e51c44f;LSK-Wintrich Desinfektions- und Dosiertechnik GmbH;company;Weidenring 11;64625;Bensheim;DE;+49 6251 1730;;info@lsk-wintrich.de;www.lsk-wintrich.de;Ja;community;manufacturer
64b653caf5fc38000e51c9b3;Zoll Medical Corporation;company;269 Mill Road;01824;Chelmsford, MA;US;+1 978 421 9655;;;http://www.zoll.com;Ja;community;manufacturer
64b653bff5fc38000e51c872;TOSHIBA Medical Systems GmbH;company;Hellersbergstr. 4;41460;Neuss;DE;+49 2131 1809 0;;info@toshiba-medical.de;www.toshiba-medical.de;Ja;community;manufacturer
5d3ae8a8a159c577fd9b765d;Agfa HealthCare GmbH;company;Paul-Thomas-Straße 58;40599;Düsseldorf;DE;+49 211 229860;;info-medimg.dach@agfa.com;http://www.agfa.de/;Ja;community;manufacturer
64b653b8f5fc38000e51c774;SYSMEX Deutschland GmbH;company;Bornbarch 1;22848;Segeberg;DE;+49 40 5341020;;;https://www.sysmex.de/;Ja;community;manufacturer
68e9450a9bb9f01aff495d9c;Seiko Epson Corporation;company;3-3-5 Owa, Suwa-shi;392-8502;Nagano;JP;+81 266 52 3131;;;https://corporate.epson/en/;Ja;community;manufacturer
64b6d00d16691d0024550d6c;Xuzhou Yongkang Electronic Science Technology Co., Ltd;company;;;;CN;;;;;Ja;community;manufacturer
64b653bbf5fc38000e51c7e2;Shimadzu Deutschland GmbH;company;Keniastraße 38;47269;Duisburg;DE;+49 203 76870;;;https://www.shimadzu.de/;Ja;community;manufacturer
64b653aef5fc38000e51c5db;Neomed Medizintechnik GmbH;company;;;;DE;;;;;Ja;community;manufacturer
64b6ce0e16691d0024550a5e;Weinmann Geräte für Medizin GmbH & Co. KG;company;;;;DE;;;;;Ja;community;manufacturer
64b65398f5fc38000e51c2c3;HERMLE Labortechnik GmbH;company;Siemensstraße 25;78564;Wehingen;DE;+49 7426 9622 0;;info@hermlelt.de;www.hermle-labortechnik.de;Ja;community;manufacturer
67c4b84406b0f9f2c2ff9169;Philips GmbH Market DACH;company;Röntgenstr. 22;22335;Hamburg;DE;+49 40 - 28 99 0;;Unternehmenskommunikation@philips.com;https://www.philips.de;Ja;community;manufacturer
687c35df5c394728683952e3;Philips Medical Systems Nederland B.V.;company;Veenpluis 6;5684PC;Best;NL;+31 40 2791111;;;www.philips.com/global;Ja;community;manufacturer
64b653caf5fc38000e51c9b0;Zimmer MedizinSysteme GmbH;company;Junkersstraße 9;89231;Neu-Ulm;DE;+49 731 9761 0;;info@zimmer.de;https://www.zimmer.de;Ja;community;manufacturer
67a478038cdddcff0fbc1c23;KARL STORZ SE & Co. KG;company;Dr.-Karl-Storz-Straße 34;78532;Tuttlingen;DE;+49 7461 708 0;;info@karlstorz.com;www.karlstorz.com;Ja;community;manufacturer
5d3ae84aa159c577fd9b72c8;Löwenstein Medical GmbH & Co. KG;company;Mühlenstraße 39;55543;Bad Kreuznach;DE;+49 671 48316975;;;https://loewensteinmedical.com/;Ja;community;manufacturer
64b6cf3c16691d0024550c0f;Northern Digital Inc.;company;Randall Drive 103;N2V 1C5;Waterloo;CA;+1 519-884-5142;;;https://www.ndigital.com/;Ja;community;manufacturer
64b65383f5fc38000e51bf82;BK Medical ApS;company;Mileparken 34;2730;Herlev;DK;+45 4452 8100;;eudamed@gehealthcare.com;http://www.bkmedical.com/;Ja;community;manufacturer
64b653c2f5fc38000e51c8d3;TuR Elektromedizin GmbH;company;;;;DE;;;;;Ja;community;manufacturer
5d3ae849a159c577fd9b72bb;custo med GmbH;company;Maria-Merian-Straße 6;85521;Ottobrunn;DE;+49 89 710 98 00;;info@customed.de;http://www.customed.de/;Ja;community;manufacturer
5d3ae84ea159c577fd9b72e9;Ergoline GmbH;company;Lindenstraße 5;72475;Bitz;DE;+49 7431 9894 0;;info@ergoline.com;www.ergoline.com;Ja;community;manufacturer
65b906b74b60dd000f566b3f;Löwenstein Medical Innovation GmbH & Co.KG;company;Weißkirchener Str. 1;61449;Steinbach;DE;06171 9787-0;;info.steinbach@loewensteinmedical.com;https://loewensteinmedical.de;Ja;manufacturer;manufacturer
64b6539bf5fc38000e51c34f;Hydrosun Medizintechnik GmbH;company;Mauchener Straße 14;79379;Müllheim;DE;+49 7631 366320;;info@hydrosun.de;www.hydrosun.de;Ja;community;manufacturer
64b653b7f5fc38000e51c749;Shenzhen Biocare Bio-Medical Equipment Co., Ltd;company;;;;CN;;;;;Ja;community;manufacturer
64b65384f5fc38000e51bfa6;Baxter Medical Systems GmbH & Co. KG;company;Carl-Zeiss-Straße 7-9;07318;Saalfeld;DE;+49 3671 586-0;;hrc_trumpf_info@baxter.com;https://www.baxter.de/de;Ja;community;manufacturer
64b65391f5fc38000e51c1c2;EDAN Instruments, Inc.;company;Jinsha Shequ Jinhui Road 15;518122;Shenzhen;CN;+86 755 2689 8326;;info@edan.com.cn;www.edan.com.cn;Ja;community;manufacturer
64b653cbf5fc38000e51c9e8;ilcon GmbH;company;Hertzstraße 1-3;27318;Landkreis Nienburg/Weser;DE;+49 4251 81661010;;info@ilcon.com;https://www.en.ilcon.com/;Ja;community;manufacturer
64b6539ff5fc38000e51c412;Konica Minolta Medical & Graphic Imaging Europe GmbH;company;Einsteinring 1;85609;München;DE;+49 89 748310;;;https://www.konicaminolta.de/de-de;Ja;community;manufacturer
5d3ae809a159c577ac4b826f;KLS Martin GmbH & Co. KG;company;Am Flughafen 18;79108;Kreisfreie Stadt Freiburg im Breisgau;DE;+49 761 5579970;;;http://www.klsmartin.com/;Ja;community;manufacturer
64b653ccf5fc38000e51c9f8;medin GmbH;company;Lindberghstraße 1;82178;Fürstenfeldbruck;DE;;;;;Ja;community;manufacturer
64b65392f5fc38000e51c1ef;Esaote Biomedica Deutschland GmbH;company;Max- Planck-Str. 27 a;50858;Köln;DE;+49 2234 6885600;;info.germany@esaote.com;https://www2.esaote.com/de-DE;Ja;community;manufacturer
65091478ec69a5001178667b;Quantium Medical S.L.U.;company;Avinguda d'Ernest Lluch 32;08302;Tecnocampus Torre 2 Mataró Barcelona;ES;+34 937 02 19 50;;;;Ja;community;manufacturer
64b653b5f5fc38000e51c6f8;Rehder / Partner GmbH;company;;;;DE;;;;;Ja;community;manufacturer
64b65384f5fc38000e51bfb6;Beijing Choice Electronic Technology Co., Ltd;company;Building No. 2 (2nd floor), 9 Shuangyuan Road;100041;Beijing;CN;+86-10-88204630/31;;market@choicemmed.com;;Ja;community;manufacturer
64b65399f5fc38000e51c305;HeartSine Technologies, Ltd. gehört zu Stryker;company;Dr.-Homer-Stryker-Platz 1;47228;Duisburg;DE;+49 (0) 2065 837-0;;info-deutschland@stryker.com;https://de.heartsine.com/about-us/;Ja;community;manufacturer
5d3ae809a159c577ac4b8266;seca GmbH & Co. KG;company;Hammer Steindamm 3-25;22089;Hamburg;DE;+49 40 2000000;;info@seca.com;www.seca.com;Ja;community;manufacturer
64b6537ef5fc38000e51bece;Amann Girrbach AG;company;Gewerbestraße 10;6841;Mäder;AT;+43 59 301;;austria@amanngirrbach.com;https://www.amanngirrbach.com/de-de/;Ja;community;manufacturer
